loan_id,borrower_id,borrower_name,borrower_contact,borrower_email,borrower_id_number,amount,principal_amount,rate,interest_rate,term_months,origination_date,status,current_status,payment_history_json,risk_score,region
ABF000783,BRW000783,Comercial González,Elena González Vázquez,elena.gonzález@comercialgonzález.mx,LFPW840189FW4,201127.04,201127.04,0.3489,34.89,24,2023-04-21,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8581.89}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12224.22}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5390.52}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8763.73}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9484.89}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5226.8}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13202.73}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12855.67}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13717.53}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5384.73}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10566.63}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5304.28}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7648.02}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5354.92}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7252.87}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11773.35}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10658.6}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11432.42}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10536.09}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10261.44}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6976.71}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8935.76}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12365.89}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6004.58}]",679,Puebla
ABF000784,BRW000784,Distribuidora Serrano,Teresa Serrano Torres,teresa.serrano@distribuidoraserrano.mx,WJSL862133JUT,213447.28,213447.28,0.3763,37.63,36,2023-02-01,delinquent,delinquent,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7812.88}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12337.03}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12278.13}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5632.42}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12086.78}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10402.15}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8129.77}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5511.12}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11566.4}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10576.46}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9885.69}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12964.63}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9843.22}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11516.91}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11071.22}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10558.53}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6785.08}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7877.35}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7950.97}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14377.57}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5213.29}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11361.78}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6184.53}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13368.28}, {""month"": 25, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8217.23}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7087.43}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11489.09}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9401.85}, {""month"": 29, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8802.77}, {""month"": 30, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14764.7}, {""month"": 31, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6767.26}, {""month"": 32, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7369.14}, {""month"": 33, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7412.4}, {""month"": 34, ""status"": ""late"", ""days_late"": 32, ""amount_paid"": 12460.57}, {""month"": 35, ""status"": ""late"", ""days_late"": 71, ""amount_paid"": 8464.09}, {""month"": 36, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}]",550,Guadalajara
ABF000785,BRW000785,Distribuidora García,Dolores García Navarro,dolores.garcía@distribuidoragarcía.mx,YKNS426433EF4,31932.19,31932.19,0.3612,36.12,18,2023-08-15,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13916.13}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11319.78}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5865.44}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8090.25}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9954.72}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5699.17}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7309.8}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13840.12}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13960.46}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11808.56}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5564.06}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13208.92}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12712.69}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8307.96}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14086.14}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9245.3}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11733.16}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6246.67}]",621,Hermosillo
ABF000786,BRW000786,Importadora Díaz,Carmen Díaz Ramírez,carmen.díaz@importadoradíaz.mx,KFXV726906IOY,26509.26,26509.26,0.3604,36.04,18,2024-03-26,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11416.5}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10465.23}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12382.32}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10653.73}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5787.21}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10718.58}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12658.56}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8198.42}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12075.12}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14643.12}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12485.18}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10178.97}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11931.89}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12157.66}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9088.23}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11847.41}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10498.64}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6446.14}]",768,Tijuana
ABF000787,BRW000787,Importadora Hernández,Manuel Hernández Ramos,manuel.hernández@importadorahernández.mx,MWQG126814AUB,25484.39,25484.39,0.3305,33.05,24,2023-07-23,delinquent,delinquent,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9886.52}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6211.06}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13986.98}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12482.73}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13678.17}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5970.91}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12577.68}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7216.91}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13888.8}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6968.53}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12345.97}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10056.47}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13747.61}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5583.56}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13663.64}, {""month"": 16, ""status"": ""late"", ""days_late"": 12, ""amount_paid"": 14885.07}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5446.11}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11407.37}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10156.06}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6479.83}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5472.53}, {""month"": 22, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 23, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}, {""month"": 24, ""status"": ""missed"", ""days_late"": 0, ""amount_paid"": 0}]",553,Querétaro
ABF000788,BRW000788,Comercial Vázquez,Jorge Vázquez García,jorge.vázquez@comercialvázquez.mx,NZLL8711504I8,89302.74,89302.74,0.375,37.5,12,2023-02-21,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11321.79}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10514.0}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12109.24}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11409.35}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10663.85}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10757.01}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13410.09}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11103.52}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11039.32}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8324.72}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10247.33}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12370.22}]",716,Aguascalientes
ABF000789,BRW000789,Comercial Gómez,Diego Gómez Ramírez,diego.gómez@comercialgómez.mx,XJFB036356BFK,59562.94,59562.94,0.3444,34.44,36,2023-04-20,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13457.5}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9608.9}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7459.77}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6376.23}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12438.32}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9267.26}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13015.11}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7470.38}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11592.39}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13613.67}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8204.88}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9238.59}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6102.5}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6097.12}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5956.39}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10348.02}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6721.55}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12380.65}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7873.25}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8337.48}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7832.51}, {""month"": 22, ""status"": ""late"", ""days_late"": 8, ""amount_paid"": 8111.65}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13455.56}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9409.78}, {""month"": 25, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11457.22}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11998.47}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7529.48}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10152.82}, {""month"": 29, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14940.28}, {""month"": 30, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14805.87}, {""month"": 31, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6057.32}, {""month"": 32, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8299.21}, {""month"": 33, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10433.01}]",725,Querétaro
ABF000790,BRW000790,Distribuidora Blanco,Elena Blanco Gutiérrez,elena.blanco@distribuidorablanco.mx,FJWM2807957G4,139746.65,139746.65,0.3242,32.42,24,2024-12-07,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5782.13}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6653.41}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11412.08}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11960.86}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11401.23}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13312.28}, {""month"": 7, ""status"": ""late"", ""days_late"": 6, ""amount_paid"": 12765.35}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6353.41}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14774.71}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9455.35}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8666.84}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14492.45}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13766.99}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11317.73}]",821,Guadalajara
ABF000791,BRW000791,Importadora Moreno,Carmen Moreno Suárez,carmen.moreno@importadoramoreno.mx,KQPY5912783JN,20404.22,20404.22,0.3629,36.29,36,2024-06-16,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7455.1}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10111.42}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11841.77}, {""month"": 4, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9856.28}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14209.3}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14152.17}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11643.12}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8945.67}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12023.24}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14461.78}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9748.9}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9983.81}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11221.92}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10119.92}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13535.53}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12253.25}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13793.81}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10809.75}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7922.73}]",753,Puebla
ABF000792,BRW000792,Importadora Romero,Patricia Romero Ramírez,patricia.romero@importadoraromero.mx,GYEZ053939163,190024.57,190024.57,0.3238,32.38,36,2023-05-17,current,current,"[{""month"": 1, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10419.99}, {""month"": 2, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11064.42}, {""month"": 3, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6461.01}, {""month"": 4, ""status"": ""late"", ""days_late"": 3, ""amount_paid"": 14420.66}, {""month"": 5, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8309.59}, {""month"": 6, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14960.39}, {""month"": 7, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14158.63}, {""month"": 8, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5966.4}, {""month"": 9, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5393.37}, {""month"": 10, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9070.04}, {""month"": 11, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14984.53}, {""month"": 12, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8373.09}, {""month"": 13, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7822.33}, {""month"": 14, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9372.43}, {""month"": 15, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14895.06}, {""month"": 16, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9175.81}, {""month"": 17, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 14938.25}, {""month"": 18, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12865.58}, {""month"": 19, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11797.11}, {""month"": 20, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 12185.0}, {""month"": 21, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8010.23}, {""month"": 22, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 10215.08}, {""month"": 23, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9442.21}, {""month"": 24, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11947.54}, {""month"": 25, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 9111.76}, {""month"": 26, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6135.34}, {""month"": 27, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 13573.91}, {""month"": 28, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11310.22}, {""month"": 29, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 5682.45}, {""month"": 30, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 7266.8}, {""month"": 31, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 8444.48}, {""month"": 32, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 11651.42}, {""month"": 33, ""status"": ""paid"", ""days_late"": 0, ""amount_paid"": 6911.69}]",825,Mérida
